time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,G_PinkieRingAb,G_ThumbIJ,G_ThumbMPJ,G_IndexPIJ,G_IndexMPJ,G_MiddlePIJ,G_MiddleMPJ,G_RingPIJ,G_RingMPJ,G_PinkieMPJ,G_PinkiePIJ,G_PalmArch,G_ThumbRotate,G_ThumbAb,G_MiddleIndexAb,G_RingMiddleAb,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15,tactile16,tactile17,tactile18,tactile19,tactile20,tactile21,tactile22,tactile23,tactile24,tactile25,tactile26,tactile27,tactile28,tactile29,tactile30,tactile31,tactile32,tactile33,tactile34,tactile35,tactile36,tactile37,tactile38,tactile39,tactile40,tactile41,tactile42,tactile43,tactile44,tactile45,tactile46,tactile47,tactile48,tactile49,tactile50,tactile51,tactile52,tactile53,tactile54,tactile55,tactile56,tactile57,tactile58,tactile59,tactile60,tactile61,tactile62,tactile63,tactile64
2023/02/15/00:36:06.634836,3244325,1676381766,625726072,,427.0,2009.0,406.0,668.0,1486.0,1081.0,2358.0,509.0,1884.0,937.0,1606.0,2787.0,1836.0,3050.0,790.0,368.0,8.0,38.0,25.0,6.0,5.0,7.0,10.0,32.0,109.0,20.0,14.0,6.0,2.0,114.0,9.0,20.0,12.0,6.0,17.0,14.0,2.0,8.0,4.0,12.0,2.0,2.0,12.0,4.0,2.0,66.0,22.0,278.0,2.0,9.0,1.0,2.0,7.0,4077.0,74.0,83.0,636.0,6.0,136.0,21.0,4.0,162.0,42.0,76.0,114.0,2.0,16.0,54.0,63.0,33.0,43.0,3.0,0.0,10.0,87.0,40.0,12.0,21.0,9.0,6.0
2023/02/15/00:36:06.634843,3244326,1676381766,626708730,,427.0,2004.0,408.0,669.0,1486.0,1082.0,2355.0,509.0,1884.0,937.0,1606.0,2787.0,1836.0,3050.0,790.0,368.0,9.0,38.0,25.0,5.0,5.0,7.0,10.0,32.0,107.0,18.0,14.0,5.0,2.0,114.0,9.0,20.0,12.0,8.0,17.0,13.0,2.0,10.0,4.0,12.0,2.0,2.0,11.0,4.0,2.0,66.0,20.0,277.0,2.0,9.0,1.0,3.0,7.0,4077.0,74.0,83.0,635.0,9.0,136.0,21.0,5.0,161.0,41.0,76.0,114.0,2.0,16.0,54.0,62.0,33.0,42.0,3.0,0.0,10.0,87.0,40.0,14.0,21.0,10.0,6.0
2023/02/15/00:36:06.634849,3244327,1676381766,627726775,,427.0,2006.0,410.0,669.0,1486.0,1082.0,2355.0,509.0,1884.0,937.0,1605.0,2787.0,1836.0,3051.0,791.0,368.0,8.0,38.0,25.0,6.0,5.0,7.0,10.0,31.0,109.0,18.0,13.0,5.0,2.0,114.0,8.0,19.0,12.0,5.0,16.0,13.0,2.0,9.0,4.0,13.0,2.0,2.0,11.0,3.0,2.0,69.0,21.0,276.0,2.0,9.0,1.0,3.0,7.0,4077.0,73.0,82.0,634.0,9.0,136.0,21.0,4.0,161.0,41.0,77.0,113.0,1.0,16.0,53.0,62.0,34.0,42.0,3.0,0.0,10.0,87.0,40.0,15.0,21.0,10.0,6.0
2023/02/15/00:36:06.634856,3244328,1676381766,628719297,,427.0,2003.0,411.0,669.0,1486.0,1082.0,2355.0,509.0,1884.0,937.0,1605.0,2787.0,1834.0,3052.0,791.0,368.0,8.0,38.0,25.0,4.0,5.0,6.0,10.0,32.0,109.0,17.0,14.0,5.0,2.0,113.0,8.0,19.0,12.0,6.0,11.0,13.0,2.0,9.0,3.0,13.0,2.0,2.0,11.0,3.0,2.0,68.0,20.0,277.0,2.0,9.0,0.0,3.0,6.0,4078.0,74.0,83.0,631.0,9.0,136.0,21.0,5.0,161.0,42.0,76.0,113.0,2.0,16.0,54.0,62.0,33.0,42.0,3.0,0.0,10.0,87.0,40.0,14.0,21.0,10.0,6.0
2023/02/15/00:36:06.634861,3244329,1676381766,629721703,,427.0,2004.0,413.0,670.0,1486.0,1082.0,2357.0,508.0,1884.0,938.0,1604.0,2787.0,1834.0,3052.0,791.0,368.0,8.0,38.0,26.0,5.0,4.0,7.0,10.0,30.0,109.0,14.0,14.0,5.0,1.0,113.0,8.0,19.0,12.0,5.0,20.0,13.0,2.0,9.0,4.0,12.0,2.0,2.0,11.0,3.0,2.0,68.0,20.0,277.0,2.0,9.0,1.0,3.0,7.0,4078.0,73.0,83.0,630.0,9.0,136.0,22.0,5.0,160.0,42.0,76.0,113.0,2.0,16.0,54.0,62.0,32.0,42.0,3.0,0.0,10.0,85.0,40.0,15.0,21.0,9.0,6.0
2023/02/15/00:36:06.634866,3244330,1676381766,630716145,,427.0,2004.0,414.0,670.0,1486.0,1082.0,2358.0,508.0,1884.0,938.0,1604.0,2786.0,1834.0,3052.0,791.0,368.0,8.0,38.0,25.0,5.0,5.0,7.0,10.0,31.0,109.0,14.0,14.0,5.0,2.0,111.0,8.0,20.0,14.0,6.0,20.0,14.0,2.0,9.0,4.0,12.0,2.0,2.0,11.0,3.0,2.0,68.0,20.0,278.0,2.0,9.0,1.0,3.0,7.0,4077.0,74.0,83.0,630.0,9.0,136.0,21.0,4.0,162.0,42.0,75.0,113.0,2.0,16.0,54.0,63.0,34.0,41.0,3.0,0.0,10.0,85.0,39.0,15.0,21.0,7.0,6.0
2023/02/15/00:36:06.634871,3244331,1676381766,631710174,,427.0,2002.0,416.0,670.0,1486.0,1082.0,2361.0,508.0,1883.0,938.0,1604.0,2786.0,1833.0,3053.0,792.0,368.0,8.0,38.0,26.0,6.0,5.0,7.0,10.0,30.0,109.0,15.0,14.0,6.0,2.0,110.0,8.0,20.0,12.0,5.0,20.0,13.0,2.0,9.0,4.0,13.0,2.0,2.0,12.0,4.0,2.0,68.0,19.0,278.0,2.0,9.0,1.0,3.0,7.0,4077.0,74.0,84.0,628.0,10.0,134.0,21.0,4.0,160.0,42.0,76.0,113.0,1.0,16.0,54.0,62.0,33.0,42.0,3.0,0.0,9.0,85.0,40.0,14.0,20.0,9.0,6.0
2023/02/15/00:36:06.634874,3244332,1676381766,632734217,,428.0,2004.0,416.0,670.0,1486.0,1083.0,2357.0,508.0,1884.0,938.0,1603.0,2786.0,1832.0,3054.0,791.0,368.0,8.0,38.0,25.0,5.0,5.0,7.0,9.0,31.0,109.0,16.0,14.0,5.0,2.0,110.0,8.0,19.0,12.0,5.0,20.0,13.0,2.0,8.0,4.0,13.0,2.0,2.0,12.0,3.0,2.0,68.0,18.0,278.0,2.0,8.0,1.0,3.0,6.0,4077.0,74.0,83.0,628.0,8.0,134.0,22.0,4.0,161.0,41.0,76.0,114.0,2.0,16.0,54.0,62.0,34.0,41.0,3.0,0.0,10.0,86.0,39.0,14.0,20.0,9.0,6.0
2023/02/15/00:36:06.634880,3244333,1676381766,633708159,,428.0,2003.0,418.0,670.0,1487.0,1082.0,2357.0,509.0,1884.0,938.0,1602.0,2786.0,1832.0,3055.0,791.0,368.0,8.0,38.0,25.0,5.0,5.0,8.0,10.0,31.0,110.0,14.0,13.0,5.0,2.0,109.0,9.0,20.0,12.0,4.0,20.0,13.0,2.0,9.0,4.0,12.0,2.0,2.0,11.0,4.0,2.0,68.0,17.0,278.0,2.0,9.0,1.0,3.0,7.0,4075.0,74.0,83.0,627.0,9.0,134.0,21.0,4.0,161.0,41.0,76.0,114.0,2.0,16.0,54.0,61.0,33.0,42.0,3.0,0.0,10.0,85.0,38.0,14.0,20.0,9.0,6.0
2023/02/15/00:36:06.634884,3244334,1676381766,634727980,,427.0,2003.0,420.0,671.0,1486.0,1082.0,2358.0,507.0,1883.0,938.0,1602.0,2786.0,1831.0,3054.0,791.0,368.0,8.0,38.0,25.0,6.0,5.0,8.0,10.0,31.0,110.0,14.0,14.0,5.0,2.0,110.0,8.0,20.0,12.0,4.0,18.0,13.0,2.0,9.0,4.0,12.0,2.0,3.0,12.0,3.0,2.0,69.0,17.0,278.0,2.0,8.0,1.0,3.0,7.0,4077.0,74.0,83.0,627.0,8.0,135.0,21.0,4.0,161.0,41.0,76.0,114.0,2.0,16.0,54.0,61.0,33.0,42.0,3.0,0.0,10.0,86.0,40.0,13.0,21.0,9.0,6.0
2023/02/15/00:36:06.635751,3244335,1676381766,635715509,,427.0,2004.0,421.0,671.0,1486.0,1083.0,2355.0,506.0,1883.0,938.0,1601.0,2785.0,1830.0,3055.0,792.0,368.0,8.0,38.0,25.0,8.0,5.0,8.0,10.0,32.0,109.0,13.0,14.0,4.0,2.0,109.0,8.0,20.0,12.0,4.0,20.0,13.0,2.0,10.0,4.0,13.0,2.0,2.0,11.0,3.0,2.0,69.0,17.0,278.0,2.0,8.0,0.0,3.0,7.0,4078.0,74.0,83.0,626.0,8.0,135.0,21.0,4.0,160.0,41.0,76.0,114.0,2.0,16.0,55.0,62.0,34.0,41.0,3.0,0.0,10.0,85.0,40.0,14.0,20.0,8.0,6.0
2023/02/15/00:36:06.653764,3244336,1676381766,636727743,,427.0,2003.0,424.0,672.0,1487.0,1083.0,2356.0,506.0,1884.0,938.0,1601.0,2785.0,1831.0,3056.0,792.0,368.0,9.0,38.0,25.0,6.0,6.0,8.0,10.0,31.0,110.0,13.0,14.0,6.0,2.0,109.0,8.0,20.0,12.0,5.0,18.0,14.0,2.0,8.0,4.0,13.0,2.0,2.0,10.0,3.0,2.0,69.0,16.0,278.0,2.0,7.0,1.0,3.0,7.0,4077.0,73.0,84.0,626.0,9.0,136.0,21.0,5.0,161.0,42.0,76.0,114.0,2.0,15.0,55.0,62.0,33.0,42.0,3.0,0.0,10.0,85.0,39.0,14.0,20.0,9.0,6.0
2023/02/15/00:36:06.653769,3244337,1676381766,637717810,,428.0,2003.0,426.0,672.0,1487.0,1084.0,2355.0,505.0,1884.0,938.0,1601.0,2785.0,1830.0,3057.0,794.0,368.0,9.0,38.0,26.0,6.0,5.0,8.0,10.0,31.0,110.0,10.0,14.0,5.0,2.0,108.0,8.0,20.0,13.0,6.0,20.0,14.0,2.0,10.0,4.0,12.0,2.0,2.0,12.0,3.0,2.0,69.0,17.0,278.0,2.0,5.0,1.0,3.0,7.0,4078.0,74.0,84.0,626.0,8.0,135.0,21.0,4.0,160.0,42.0,76.0,113.0,2.0,16.0,54.0,61.0,36.0,42.0,3.0,0.0,10.0,85.0,40.0,14.0,21.0,10.0,6.0
2023/02/15/00:36:06.653773,3244338,1676381766,638726270,,429.0,2003.0,426.0,672.0,1487.0,1084.0,2355.0,504.0,1883.0,938.0,1600.0,2785.0,1829.0,3058.0,793.0,368.0,8.0,37.0,25.0,6.0,5.0,7.0,10.0,30.0,111.0,10.0,14.0,7.0,1.0,106.0,8.0,19.0,12.0,6.0,20.0,13.0,3.0,9.0,4.0,12.0,2.0,2.0,12.0,3.0,2.0,70.0,16.0,278.0,2.0,6.0,1.0,3.0,7.0,4077.0,74.0,85.0,626.0,8.0,136.0,21.0,4.0,159.0,41.0,76.0,113.0,2.0,16.0,54.0,62.0,32.0,40.0,3.0,0.0,10.0,84.0,39.0,14.0,21.0,11.0,6.0
2023/02/15/00:36:06.653778,3244339,1676381766,639738468,,428.0,2003.0,427.0,672.0,1487.0,1084.0,2355.0,503.0,1883.0,938.0,1600.0,2785.0,1828.0,3058.0,793.0,368.0,7.0,38.0,25.0,6.0,5.0,7.0,10.0,30.0,110.0,11.0,14.0,6.0,1.0,106.0,8.0,19.0,12.0,5.0,20.0,14.0,2.0,10.0,4.0,12.0,2.0,2.0,12.0,3.0,2.0,69.0,16.0,278.0,2.0,8.0,1.0,3.0,7.0,4077.0,74.0,83.0,625.0,8.0,136.0,21.0,4.0,161.0,42.0,76.0,113.0,2.0,16.0,55.0,62.0,33.0,42.0,3.0,0.0,10.0,83.0,40.0,14.0,20.0,10.0,6.0
2023/02/15/00:36:06.653784,3244340,1676381766,640709050,,427.0,2002.0,429.0,672.0,1487.0,1084.0,2355.0,502.0,1883.0,938.0,1599.0,2785.0,1829.0,3059.0,794.0,367.0,7.0,37.0,25.0,6.0,6.0,7.0,10.0,31.0,110.0,11.0,14.0,5.0,2.0,106.0,8.0,20.0,12.0,5.0,20.0,13.0,2.0,9.0,4.0,13.0,2.0,2.0,13.0,3.0,2.0,69.0,14.0,278.0,2.0,7.0,2.0,3.0,7.0,4077.0,74.0,84.0,626.0,9.0,136.0,21.0,4.0,161.0,41.0,75.0,113.0,2.0,16.0,54.0,62.0,33.0,42.0,3.0,0.0,10.0,83.0,38.0,14.0,20.0,9.0,6.0
2023/02/15/00:36:06.653787,3244341,1676381766,641724347,,428.0,2007.0,431.0,672.0,1487.0,1084.0,2357.0,501.0,1883.0,938.0,1599.0,2784.0,1829.0,3060.0,792.0,368.0,8.0,38.0,25.0,6.0,5.0,7.0,10.0,31.0,110.0,10.0,14.0,5.0,1.0,106.0,8.0,19.0,12.0,5.0,19.0,14.0,2.0,9.0,4.0,13.0,2.0,2.0,12.0,3.0,2.0,69.0,14.0,278.0,2.0,8.0,1.0,3.0,7.0,4077.0,74.0,83.0,625.0,8.0,136.0,21.0,4.0,161.0,41.0,76.0,111.0,2.0,16.0,54.0,62.0,34.0,42.0,3.0,0.0,10.0,82.0,40.0,13.0,21.0,10.0,6.0
2023/02/15/00:36:06.653793,3244342,1676381766,642690434,,427.0,2005.0,433.0,674.0,1488.0,1084.0,2354.0,499.0,1884.0,938.0,1599.0,2784.0,1828.0,3061.0,792.0,368.0,8.0,38.0,25.0,6.0,5.0,7.0,10.0,31.0,110.0,10.0,14.0,5.0,2.0,106.0,8.0,19.0,12.0,5.0,20.0,13.0,2.0,9.0,4.0,13.0,2.0,2.0,12.0,4.0,2.0,67.0,14.0,278.0,2.0,8.0,0.0,3.0,7.0,4077.0,74.0,83.0,625.0,8.0,136.0,22.0,4.0,159.0,42.0,76.0,114.0,1.0,16.0,54.0,61.0,33.0,42.0,3.0,0.0,10.0,84.0,39.0,13.0,21.0,10.0,6.0
2023/02/15/00:36:06.653798,3244343,1676381766,643737472,,428.0,2004.0,434.0,673.0,1487.0,1084.0,2356.0,498.0,1883.0,938.0,1598.0,2784.0,1827.0,3062.0,792.0,368.0,8.0,38.0,25.0,6.0,5.0,7.0,10.0,32.0,109.0,10.0,14.0,5.0,2.0,105.0,9.0,19.0,12.0,5.0,20.0,13.0,2.0,10.0,4.0,13.0,2.0,2.0,12.0,3.0,2.0,66.0,12.0,278.0,2.0,8.0,1.0,3.0,8.0,4077.0,74.0,84.0,625.0,8.0,136.0,21.0,4.0,159.0,42.0,75.0,114.0,2.0,16.0,56.0,61.0,30.0,42.0,3.0,0.0,10.0,82.0,40.0,14.0,20.0,10.0,4.0
2023/02/15/00:36:06.653803,3244344,1676381766,644707584,,428.0,2003.0,436.0,673.0,1488.0,1084.0,2354.0,497.0,1883.0,938.0,1598.0,2783.0,1827.0,3062.0,793.0,368.0,9.0,38.0,26.0,6.0,5.0,7.0,10.0,30.0,107.0,10.0,14.0,5.0,2.0,103.0,9.0,19.0,12.0,5.0,20.0,13.0,2.0,10.0,4.0,11.0,2.0,2.0,12.0,3.0,2.0,68.0,14.0,278.0,2.0,7.0,1.0,3.0,7.0,4076.0,74.0,84.0,626.0,8.0,136.0,21.0,5.0,161.0,41.0,76.0,113.0,2.0,16.0,54.0,61.0,31.0,42.0,3.0,0.0,10.0,82.0,40.0,13.0,20.0,10.0,3.0
2023/02/15/00:36:06.653807,3244345,1676381766,645719871,,427.0,2003.0,437.0,674.0,1488.0,1085.0,2356.0,496.0,1884.0,938.0,1598.0,2783.0,1827.0,3063.0,792.0,369.0,8.0,37.0,25.0,6.0,5.0,7.0,9.0,31.0,109.0,10.0,14.0,5.0,2.0,103.0,9.0,19.0,12.0,5.0,20.0,14.0,2.0,10.0,4.0,12.0,2.0,2.0,12.0,4.0,2.0,66.0,13.0,278.0,2.0,8.0,1.0,3.0,7.0,4076.0,74.0,84.0,628.0,9.0,136.0,20.0,5.0,160.0,42.0,76.0,114.0,2.0,16.0,55.0,62.0,31.0,42.0,3.0,0.0,10.0,82.0,40.0,14.0,20.0,11.0,6.0
2023/02/15/00:36:06.653819,3244346,1676381766,646711640,,428.0,2003.0,438.0,674.0,1488.0,1084.0,2362.0,494.0,1884.0,938.0,1598.0,2783.0,1827.0,3064.0,793.0,368.0,8.0,38.0,25.0,6.0,5.0,8.0,10.0,31.0,110.0,10.0,14.0,5.0,1.0,103.0,9.0,19.0,12.0,5.0,18.0,13.0,2.0,10.0,4.0,12.0,2.0,2.0,11.0,4.0,2.0,66.0,13.0,278.0,2.0,9.0,1.0,3.0,7.0,4077.0,73.0,84.0,628.0,9.0,135.0,21.0,2.0,160.0,42.0,76.0,113.0,2.0,16.0,54.0,61.0,32.0,42.0,2.0,0.0,10.0,84.0,40.0,14.0,20.0,10.0,6.0
2023/02/15/00:36:06.653825,3244347,1676381766,647716953,,428.0,2003.0,440.0,674.0,1488.0,1085.0,2358.0,492.0,1883.0,938.0,1598.0,2783.0,1826.0,3064.0,793.0,368.0,7.0,38.0,25.0,6.0,5.0,7.0,10.0,30.0,109.0,10.0,16.0,5.0,2.0,103.0,8.0,19.0,13.0,5.0,19.0,14.0,3.0,10.0,4.0,11.0,2.0,2.0,12.0,3.0,2.0,68.0,14.0,278.0,2.0,8.0,1.0,3.0,7.0,4077.0,74.0,86.0,627.0,10.0,136.0,21.0,5.0,159.0,41.0,76.0,114.0,2.0,16.0,54.0,61.0,30.0,42.0,3.0,0.0,10.0,82.0,40.0,14.0,20.0,10.0,6.0
2023/02/15/00:36:06.653828,3244348,1676381766,648718342,,428.0,2003.0,442.0,674.0,1488.0,1085.0,2361.0,491.0,1883.0,938.0,1598.0,2783.0,1826.0,3065.0,794.0,368.0,8.0,38.0,25.0,6.0,6.0,5.0,10.0,30.0,109.0,8.0,14.0,6.0,2.0,103.0,8.0,20.0,12.0,4.0,20.0,13.0,2.0,10.0,4.0,12.0,2.0,2.0,12.0,3.0,2.0,66.0,14.0,278.0,2.0,9.0,1.0,3.0,7.0,4077.0,74.0,86.0,626.0,9.0,136.0,21.0,4.0,159.0,42.0,76.0,113.0,2.0,16.0,54.0,61.0,32.0,42.0,3.0,0.0,10.0,84.0,40.0,14.0,21.0,10.0,6.0
2023/02/15/00:36:06.653831,3244349,1676381766,649722089,,428.0,2003.0,442.0,674.0,1489.0,1086.0,2360.0,489.0,1883.0,938.0,1598.0,2783.0,1825.0,3066.0,794.0,368.0,9.0,38.0,25.0,6.0,5.0,8.0,9.0,31.0,108.0,8.0,14.0,6.0,2.0,100.0,8.0,19.0,12.0,4.0,20.0,13.0,2.0,10.0,4.0,13.0,2.0,2.0,13.0,3.0,2.0,66.0,14.0,278.0,2.0,8.0,1.0,3.0,9.0,4077.0,74.0,86.0,627.0,9.0,136.0,21.0,4.0,160.0,42.0,75.0,114.0,2.0,16.0,54.0,61.0,30.0,42.0,3.0,0.0,10.0,83.0,40.0,13.0,20.0,10.0,6.0
2023/02/15/00:36:06.653834,3244350,1676381766,650708621,,428.0,2004.0,444.0,675.0,1488.0,1085.0,2360.0,487.0,1883.0,938.0,1598.0,2784.0,1825.0,3067.0,794.0,368.0,9.0,38.0,25.0,6.0,5.0,8.0,10.0,31.0,108.0,10.0,14.0,5.0,2.0,101.0,8.0,19.0,14.0,4.0,20.0,13.0,3.0,10.0,4.0,12.0,2.0,2.0,12.0,3.0,2.0,65.0,13.0,278.0,2.0,9.0,1.0,3.0,7.0,4076.0,74.0,86.0,627.0,9.0,136.0,21.0,4.0,159.0,43.0,75.0,113.0,2.0,16.0,54.0,62.0,31.0,42.0,3.0,0.0,9.0,85.0,40.0,14.0,20.0,10.0,6.0
2023/02/15/00:36:06.653838,3244351,1676381766,651739395,,428.0,2003.0,445.0,675.0,1488.0,1085.0,2357.0,485.0,1883.0,938.0,1598.0,2784.0,1825.0,3067.0,794.0,368.0,9.0,38.0,25.0,5.0,6.0,9.0,10.0,32.0,108.0,8.0,14.0,5.0,2.0,102.0,8.0,19.0,12.0,5.0,20.0,13.0,2.0,10.0,4.0,12.0,2.0,2.0,11.0,3.0,2.0,66.0,13.0,278.0,2.0,9.0,1.0,3.0,7.0,4077.0,73.0,86.0,626.0,10.0,136.0,20.0,5.0,160.0,41.0,76.0,114.0,2.0,16.0,54.0,62.0,32.0,42.0,3.0,0.0,10.0,85.0,40.0,13.0,20.0,10.0,6.0
2023/02/15/00:36:06.653842,3244352,1676381766,652707305,,428.0,2003.0,448.0,675.0,1488.0,1084.0,2357.0,482.0,1883.0,938.0,1598.0,2784.0,1824.0,3069.0,795.0,368.0,8.0,38.0,25.0,6.0,5.0,7.0,10.0,30.0,108.0,10.0,13.0,5.0,2.0,101.0,8.0,19.0,11.0,4.0,20.0,14.0,2.0,10.0,4.0,11.0,2.0,2.0,12.0,4.0,2.0,66.0,14.0,278.0,2.0,9.0,1.0,3.0,8.0,4077.0,74.0,86.0,627.0,9.0,135.0,21.0,4.0,159.0,41.0,76.0,114.0,2.0,16.0,55.0,61.0,32.0,42.0,3.0,0.0,9.0,85.0,40.0,14.0,20.0,10.0,6.0
2023/02/15/00:36:06.653845,3244353,1676381766,653718264,,428.0,2003.0,450.0,675.0,1489.0,1086.0,2353.0,481.0,1883.0,938.0,1599.0,2784.0,1824.0,3070.0,794.0,368.0,8.0,37.0,25.0,6.0,5.0,7.0,10.0,32.0,109.0,9.0,13.0,6.0,2.0,100.0,8.0,19.0,12.0,4.0,20.0,14.0,2.0,10.0,4.0,13.0,2.0,2.0,10.0,5.0,2.0,66.0,13.0,278.0,2.0,10.0,1.0,3.0,7.0,4077.0,74.0,86.0,628.0,9.0,136.0,21.0,5.0,159.0,42.0,75.0,114.0,2.0,16.0,54.0,61.0,30.0,42.0,3.0,0.0,10.0,85.0,40.0,14.0,20.0,9.0,6.0
2023/02/15/00:36:06.654747,3244354,1676381766,654708407,,428.0,2002.0,451.0,675.0,1489.0,1087.0,2354.0,479.0,1883.0,938.0,1598.0,2784.0,1824.0,3071.0,795.0,368.0,8.0,38.0,25.0,6.0,5.0,8.0,10.0,31.0,109.0,9.0,14.0,6.0,2.0,102.0,9.0,19.0,12.0,5.0,20.0,14.0,2.0,10.0,4.0,13.0,2.0,2.0,12.0,4.0,2.0,66.0,14.0,280.0,2.0,9.0,1.0,3.0,8.0,4078.0,73.0,86.0,624.0,8.0,136.0,21.0,5.0,159.0,41.0,76.0,115.0,2.0,16.0,54.0,60.0,31.0,42.0,3.0,0.0,10.0,85.0,39.0,14.0,20.0,9.0,6.0
2023/02/15/00:36:06.671779,3244355,1676381766,655717971,,428.0,2005.0,452.0,675.0,1489.0,1086.0,2359.0,477.0,1883.0,938.0,1599.0,2784.0,1823.0,3072.0,794.0,369.0,8.0,38.0,25.0,6.0,5.0,7.0,11.0,31.0,108.0,8.0,14.0,5.0,1.0,104.0,8.0,19.0,12.0,5.0,20.0,15.0,2.0,10.0,4.0,13.0,2.0,4.0,12.0,4.0,2.0,65.0,13.0,278.0,2.0,9.0,1.0,3.0,7.0,4077.0,74.0,86.0,627.0,8.0,137.0,21.0,6.0,158.0,42.0,75.0,115.0,2.0,16.0,54.0,61.0,31.0,43.0,3.0,0.0,9.0,85.0,40.0,13.0,20.0,9.0,6.0
2023/02/15/00:36:06.671787,3244356,1676381766,656707412,,429.0,2004.0,453.0,676.0,1489.0,1086.0,2358.0,474.0,1883.0,938.0,1599.0,2784.0,1822.0,3073.0,794.0,369.0,10.0,38.0,25.0,5.0,4.0,7.0,11.0,32.0,108.0,6.0,14.0,6.0,1.0,104.0,8.0,20.0,12.0,5.0,20.0,14.0,2.0,10.0,4.0,12.0,2.0,2.0,12.0,3.0,2.0,65.0,13.0,279.0,2.0,9.0,0.0,3.0,7.0,4077.0,74.0,86.0,627.0,8.0,136.0,21.0,6.0,159.0,42.0,76.0,115.0,1.0,16.0,54.0,61.0,31.0,42.0,2.0,0.0,10.0,85.0,40.0,13.0,19.0,10.0,6.0
2023/02/15/00:36:06.671794,3244357,1676381766,657721090,,428.0,2005.0,456.0,676.0,1490.0,1087.0,2352.0,472.0,1883.0,938.0,1599.0,2784.0,1822.0,3073.0,795.0,368.0,9.0,37.0,25.0,6.0,5.0,8.0,11.0,32.0,108.0,10.0,14.0,5.0,2.0,102.0,9.0,20.0,12.0,5.0,20.0,14.0,2.0,10.0,4.0,12.0,2.0,2.0,12.0,3.0,2.0,66.0,13.0,278.0,2.0,8.0,1.0,3.0,7.0,4077.0,74.0,86.0,628.0,9.0,136.0,20.0,5.0,160.0,42.0,76.0,115.0,2.0,16.0,54.0,61.0,31.0,42.0,3.0,0.0,10.0,85.0,40.0,14.0,20.0,10.0,6.0
2023/02/15/00:36:06.671799,3244358,1676381766,658794315,,428.0,2004.0,457.0,676.0,1490.0,1087.0,2356.0,469.0,1883.0,938.0,1599.0,2784.0,1822.0,3074.0,795.0,368.0,9.0,37.0,25.0,6.0,5.0,8.0,10.0,31.0,109.0,9.0,14.0,6.0,2.0,102.0,8.0,19.0,12.0,5.0,20.0,14.0,2.0,10.0,4.0,12.0,2.0,2.0,12.0,3.0,2.0,65.0,13.0,278.0,2.0,10.0,1.0,3.0,7.0,4077.0,74.0,86.0,628.0,9.0,136.0,21.0,5.0,160.0,42.0,76.0,116.0,2.0,16.0,54.0,61.0,31.0,42.0,3.0,0.0,10.0,85.0,40.0,14.0,21.0,10.0,6.0
2023/02/15/00:36:06.671804,3244359,1676381766,659710602,,427.0,2003.0,458.0,676.0,1490.0,1087.0,2358.0,466.0,1883.0,938.0,1599.0,2784.0,1821.0,3076.0,796.0,368.0,10.0,38.0,26.0,6.0,5.0,7.0,10.0,30.0,108.0,8.0,14.0,5.0,2.0,100.0,8.0,19.0,12.0,5.0,20.0,14.0,2.0,10.0,4.0,12.0,2.0,2.0,12.0,6.0,2.0,65.0,14.0,279.0,2.0,9.0,1.0,3.0,7.0,4077.0,74.0,86.0,628.0,9.0,136.0,21.0,4.0,160.0,42.0,76.0,116.0,2.0,16.0,51.0,61.0,31.0,41.0,3.0,0.0,11.0,87.0,40.0,13.0,20.0,9.0,6.0
2023/02/15/00:36:06.671807,3244360,1676381766,660720068,,428.0,2006.0,459.0,677.0,1490.0,1088.0,2357.0,465.0,1884.0,938.0,1600.0,2784.0,1822.0,3076.0,795.0,369.0,9.0,38.0,26.0,6.0,5.0,7.0,11.0,32.0,109.0,8.0,14.0,5.0,2.0,100.0,8.0,21.0,12.0,5.0,20.0,13.0,2.0,10.0,4.0,10.0,2.0,2.0,12.0,6.0,2.0,66.0,13.0,279.0,2.0,9.0,1.0,3.0,7.0,4077.0,73.0,88.0,629.0,9.0,137.0,21.0,5.0,161.0,42.0,73.0,116.0,2.0,16.0,54.0,61.0,30.0,42.0,3.0,0.0,10.0,87.0,40.0,14.0,21.0,9.0,6.0
2023/02/15/00:36:06.671811,3244361,1676381766,661708558,,429.0,2005.0,461.0,677.0,1490.0,1088.0,2357.0,464.0,1883.0,939.0,1599.0,2785.0,1821.0,3078.0,796.0,368.0,9.0,37.0,25.0,5.0,5.0,7.0,10.0,30.0,108.0,8.0,14.0,6.0,2.0,101.0,8.0,19.0,12.0,5.0,19.0,13.0,2.0,10.0,4.0,12.0,2.0,2.0,12.0,3.0,2.0,67.0,13.0,279.0,2.0,9.0,1.0,3.0,7.0,4078.0,74.0,86.0,628.0,9.0,136.0,21.0,5.0,159.0,42.0,76.0,116.0,2.0,16.0,54.0,62.0,30.0,43.0,3.0,0.0,10.0,87.0,40.0,14.0,21.0,11.0,6.0
