time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15,tactile16,tactile17,tactile18,tactile19,tactile20,tactile21,tactile22,tactile23,tactile24,tactile25,tactile26,tactile27,tactile28,tactile29,tactile30,tactile31,tactile32,tactile33,tactile34,tactile35,tactile36,tactile37,tactile38,tactile39,tactile40,tactile41,tactile42,tactile43,tactile44,tactile45,tactile46,tactile47,tactile48,tactile49,tactile50,tactile51,tactile52,tactile53,tactile54,tactile55,tactile56,tactile57,tactile58,tactile59,tactile60,tactile61,tactile62,tactile63,tactile64
2023/02/15/00:36:05.577705,3243277,1676381765,577675447,,12.0, 38.0, 23.0, 3.0, 4.0, 8.0, 47.0, 27.0, 96.0, 40.0, 26.0, 5.0, 2.0, 100.0, 8.0, 19.0, 16.0, 9.0, 47.0, 17.0, 2.0, 17.0, 3.0, 7.0, 2.0, 1.0, 13.0, 3.0, 2.0, 73.0, 36.0, 268.0, 2.0, 10.0, 1.0, 6.0, 2.0, 4080.0, 79.0, 59.0, 460.0, 8.0, 134.0, 17.0, 14.0, 173.0, 38.0, 75.0, 75.0, 5.0, 20.0, 54.0, 62.0, 38.0, 40.0, 3.0, 6.0, 10.0, 29.0, 38.0, 10.0, 39.0, 13.0, 6.0
2023/02/15/00:36:05.578719,3243278,1676381765,578678636,,11.0, 38.0, 23.0, 3.0, 5.0, 9.0, 48.0, 27.0, 96.0, 40.0, 25.0, 6.0, 1.0, 100.0, 8.0, 19.0, 16.0, 10.0, 47.0, 17.0, 2.0, 13.0, 4.0, 4.0, 2.0, 1.0, 14.0, 4.0, 2.0, 73.0, 36.0, 267.0, 2.0, 10.0, 1.0, 6.0, 2.0, 4079.0, 78.0, 60.0, 466.0, 8.0, 134.0, 17.0, 14.0, 174.0, 38.0, 75.0, 76.0, 5.0, 17.0, 54.0, 61.0, 38.0, 38.0, 3.0, 6.0, 10.0, 28.0, 39.0, 11.0, 38.0, 13.0, 6.0
2023/02/15/00:36:05.579817,3243279,1676381765,579691702,,11.0, 38.0, 23.0, 3.0, 4.0, 8.0, 47.0, 27.0, 98.0, 40.0, 26.0, 6.0, 1.0, 99.0, 8.0, 19.0, 17.0, 10.0, 47.0, 17.0, 2.0, 13.0, 2.0, 7.0, 2.0, 0.0, 13.0, 4.0, 2.0, 73.0, 37.0, 266.0, 2.0, 9.0, 1.0, 5.0, 2.0, 4080.0, 79.0, 61.0, 470.0, 9.0, 135.0, 17.0, 15.0, 174.0, 37.0, 75.0, 74.0, 4.0, 18.0, 54.0, 61.0, 38.0, 39.0, 3.0, 6.0, 10.0, 28.0, 39.0, 11.0, 37.0, 12.0, 6.0
2023/02/15/00:36:05.580760,3243280,1676381765,580710123,,12.0, 38.0, 23.0, 3.0, 4.0, 8.0, 47.0, 28.0, 96.0, 40.0, 26.0, 6.0, 1.0, 99.0, 8.0, 19.0, 18.0, 9.0, 44.0, 17.0, 2.0, 12.0, 4.0, 7.0, 2.0, 1.0, 13.0, 3.0, 2.0, 74.0, 37.0, 267.0, 2.0, 10.0, 0.0, 6.0, 2.0, 4079.0, 79.0, 60.0, 476.0, 8.0, 135.0, 17.0, 15.0, 174.0, 37.0, 75.0, 74.0, 5.0, 18.0, 54.0, 61.0, 37.0, 39.0, 3.0, 6.0, 10.0, 26.0, 38.0, 12.0, 37.0, 12.0, 6.0
2023/02/15/00:36:05.581727,3243281,1676381765,581676649,,13.0, 38.0, 23.0, 3.0, 5.0, 8.0, 47.0, 27.0, 96.0, 41.0, 25.0, 6.0, 3.0, 100.0, 8.0, 19.0, 18.0, 9.0, 46.0, 16.0, 3.0, 14.0, 2.0, 6.0, 2.0, 1.0, 14.0, 4.0, 2.0, 72.0, 41.0, 266.0, 2.0, 9.0, 0.0, 6.0, 3.0, 4079.0, 79.0, 61.0, 481.0, 9.0, 134.0, 17.0, 14.0, 175.0, 38.0, 77.0, 75.0, 5.0, 18.0, 54.0, 61.0, 37.0, 40.0, 3.0, 6.0, 10.0, 26.0, 38.0, 12.0, 36.0, 12.0, 6.0
2023/02/15/00:36:05.582764,3243282,1676381765,582711887,,13.0, 38.0, 24.0, 3.0, 4.0, 8.0, 47.0, 28.0, 96.0, 41.0, 25.0, 6.0, 2.0, 100.0, 8.0, 19.0, 17.0, 10.0, 46.0, 16.0, 2.0, 13.0, 4.0, 6.0, 2.0, 0.0, 13.0, 4.0, 2.0, 73.0, 38.0, 267.0, 2.0, 10.0, 1.0, 6.0, 2.0, 4079.0, 79.0, 59.0, 485.0, 8.0, 133.0, 16.0, 15.0, 172.0, 38.0, 76.0, 76.0, 4.0, 17.0, 54.0, 61.0, 37.0, 39.0, 3.0, 6.0, 10.0, 28.0, 38.0, 12.0, 36.0, 12.0, 6.0
2023/02/15/00:36:05.583768,3243283,1676381765,583718357,,12.0, 38.0, 23.0, 3.0, 4.0, 8.0, 49.0, 27.0, 94.0, 40.0, 24.0, 5.0, 1.0, 99.0, 8.0, 19.0, 18.0, 9.0, 48.0, 16.0, 2.0, 14.0, 2.0, 6.0, 2.0, 1.0, 13.0, 3.0, 2.0, 74.0, 37.0, 267.0, 2.0, 10.0, 1.0, 6.0, 3.0, 4079.0, 78.0, 59.0, 489.0, 8.0, 133.0, 17.0, 17.0, 173.0, 37.0, 75.0, 76.0, 5.0, 17.0, 54.0, 61.0, 38.0, 42.0, 3.0, 6.0, 10.0, 28.0, 38.0, 11.0, 36.0, 12.0, 6.0
2023/02/15/00:36:05.584726,3243284,1676381765,584683138,,13.0, 38.0, 23.0, 3.0, 5.0, 8.0, 47.0, 27.0, 96.0, 42.0, 25.0, 6.0, 2.0, 100.0, 7.0, 19.0, 18.0, 10.0, 48.0, 15.0, 2.0, 14.0, 4.0, 6.0, 2.0, 1.0, 13.0, 2.0, 2.0, 73.0, 40.0, 266.0, 2.0, 10.0, 1.0, 7.0, 3.0, 4080.0, 78.0, 59.0, 491.0, 8.0, 134.0, 19.0, 14.0, 173.0, 38.0, 77.0, 76.0, 5.0, 18.0, 54.0, 61.0, 38.0, 39.0, 3.0, 6.0, 9.0, 28.0, 38.0, 11.0, 34.0, 12.0, 6.0
2023/02/15/00:36:05.585716,3243285,1676381765,585679266,,13.0, 38.0, 24.0, 3.0, 5.0, 8.0, 47.0, 27.0, 96.0, 41.0, 24.0, 6.0, 1.0, 100.0, 8.0, 19.0, 18.0, 10.0, 47.0, 15.0, 2.0, 14.0, 4.0, 6.0, 2.0, 1.0, 14.0, 3.0, 2.0, 73.0, 40.0, 265.0, 2.0, 10.0, 2.0, 6.0, 2.0, 4079.0, 75.0, 59.0, 495.0, 9.0, 133.0, 16.0, 16.0, 173.0, 37.0, 76.0, 76.0, 5.0, 17.0, 54.0, 61.0, 38.0, 39.0, 0.0, 6.0, 10.0, 29.0, 38.0, 11.0, 34.0, 12.0, 6.0
2023/02/15/00:36:05.586717,3243286,1676381765,586679607,,13.0, 38.0, 23.0, 3.0, 5.0, 8.0, 47.0, 27.0, 97.0, 42.0, 24.0, 4.0, 1.0, 100.0, 8.0, 19.0, 20.0, 10.0, 42.0, 15.0, 2.0, 13.0, 4.0, 6.0, 2.0, 1.0, 13.0, 0.0, 2.0, 73.0, 41.0, 267.0, 2.0, 10.0, 1.0, 7.0, 2.0, 4079.0, 77.0, 57.0, 498.0, 9.0, 133.0, 17.0, 15.0, 175.0, 37.0, 76.0, 77.0, 5.0, 17.0, 54.0, 61.0, 38.0, 39.0, 3.0, 6.0, 10.0, 29.0, 39.0, 11.0, 34.0, 12.0, 6.0
2023/02/15/00:36:05.587717,3243287,1676381765,587677663,,13.0, 38.0, 23.0, 3.0, 5.0, 8.0, 48.0, 27.0, 96.0, 41.0, 24.0, 6.0, 1.0, 101.0, 8.0, 19.0, 20.0, 9.0, 48.0, 15.0, 2.0, 11.0, 4.0, 6.0, 2.0, 0.0, 13.0, 3.0, 2.0, 72.0, 42.0, 268.0, 2.0, 10.0, 1.0, 8.0, 2.0, 4079.0, 77.0, 58.0, 497.0, 8.0, 133.0, 17.0, 17.0, 175.0, 37.0, 77.0, 77.0, 5.0, 17.0, 54.0, 61.0, 37.0, 39.0, 0.0, 6.0, 10.0, 29.0, 38.0, 11.0, 34.0, 12.0, 6.0
2023/02/15/00:36:05.588721,3243288,1676381765,588681695,,14.0, 38.0, 23.0, 3.0, 5.0, 8.0, 46.0, 29.0, 96.0, 41.0, 24.0, 6.0, 1.0, 100.0, 8.0, 19.0, 20.0, 9.0, 42.0, 15.0, 2.0, 14.0, 1.0, 6.0, 2.0, 0.0, 13.0, 3.0, 2.0, 73.0, 43.0, 267.0, 2.0, 9.0, 1.0, 8.0, 3.0, 4079.0, 77.0, 58.0, 499.0, 8.0, 133.0, 17.0, 16.0, 176.0, 37.0, 76.0, 78.0, 7.0, 18.0, 54.0, 62.0, 37.0, 39.0, 3.0, 5.0, 10.0, 29.0, 39.0, 12.0, 34.0, 11.0, 6.0
2023/02/15/00:36:05.589843,3243289,1676381765,589707935,,14.0, 38.0, 23.0, 3.0, 5.0, 8.0, 46.0, 27.0, 96.0, 42.0, 23.0, 6.0, 1.0, 100.0, 8.0, 19.0, 19.0, 10.0, 46.0, 15.0, 2.0, 14.0, 4.0, 6.0, 2.0, 1.0, 13.0, 5.0, 2.0, 73.0, 43.0, 266.0, 2.0, 10.0, 0.0, 9.0, 4.0, 4079.0, 77.0, 59.0, 504.0, 9.0, 134.0, 17.0, 16.0, 177.0, 37.0, 76.0, 78.0, 6.0, 18.0, 54.0, 61.0, 38.0, 39.0, 3.0, 6.0, 10.0, 29.0, 38.0, 12.0, 34.0, 12.0, 6.0
2023/02/15/00:36:05.590723,3243290,1676381765,590682051,,13.0, 38.0, 23.0, 3.0, 5.0, 8.0, 46.0, 27.0, 97.0, 42.0, 23.0, 6.0, 2.0, 100.0, 8.0, 22.0, 20.0, 10.0, 47.0, 16.0, 2.0, 14.0, 4.0, 7.0, 2.0, 1.0, 13.0, 4.0, 2.0, 72.0, 43.0, 265.0, 2.0, 10.0, 1.0, 8.0, 4.0, 4079.0, 76.0, 59.0, 504.0, 10.0, 134.0, 18.0, 14.0, 176.0, 38.0, 76.0, 78.0, 6.0, 17.0, 54.0, 61.0, 39.0, 39.0, 3.0, 5.0, 10.0, 27.0, 38.0, 10.0, 34.0, 12.0, 6.0
2023/02/15/00:36:05.591721,3243291,1676381765,591678789,,12.0, 36.0, 24.0, 3.0, 5.0, 8.0, 46.0, 27.0, 96.0, 42.0, 23.0, 6.0, 2.0, 101.0, 8.0, 19.0, 19.0, 10.0, 46.0, 15.0, 3.0, 13.0, 3.0, 6.0, 2.0, 0.0, 13.0, 3.0, 2.0, 72.0, 44.0, 265.0, 2.0, 10.0, 1.0, 8.0, 5.0, 4079.0, 77.0, 57.0, 509.0, 9.0, 134.0, 17.0, 14.0, 175.0, 37.0, 77.0, 78.0, 5.0, 18.0, 54.0, 61.0, 39.0, 37.0, 3.0, 5.0, 10.0, 30.0, 38.0, 11.0, 33.0, 11.0, 6.0
2023/02/15/00:36:05.592720,3243292,1676381765,592679937,,14.0, 38.0, 23.0, 3.0, 5.0, 8.0, 46.0, 27.0, 96.0, 42.0, 23.0, 6.0, 1.0, 100.0, 8.0, 19.0, 20.0, 10.0, 46.0, 14.0, 2.0, 14.0, 4.0, 6.0, 2.0, 0.0, 13.0, 3.0, 2.0, 73.0, 43.0, 264.0, 2.0, 10.0, 1.0, 9.0, 4.0, 4079.0, 77.0, 56.0, 511.0, 10.0, 134.0, 17.0, 14.0, 176.0, 37.0, 77.0, 78.0, 5.0, 17.0, 54.0, 62.0, 37.0, 40.0, 3.0, 6.0, 10.0, 28.0, 38.0, 10.0, 32.0, 12.0, 6.0
2023/02/15/00:36:05.593724,3243293,1676381765,593681988,,13.0, 38.0, 23.0, 3.0, 5.0, 8.0, 45.0, 27.0, 96.0, 42.0, 24.0, 6.0, 2.0, 100.0, 8.0, 19.0, 20.0, 10.0, 48.0, 17.0, 2.0, 13.0, 2.0, 7.0, 2.0, 1.0, 14.0, 3.0, 2.0, 74.0, 44.0, 264.0, 2.0, 10.0, 1.0, 10.0, 5.0, 4079.0, 77.0, 56.0, 513.0, 11.0, 134.0, 17.0, 14.0, 178.0, 38.0, 77.0, 78.0, 5.0, 18.0, 54.0, 62.0, 38.0, 40.0, 3.0, 6.0, 10.0, 28.0, 38.0, 11.0, 33.0, 12.0, 6.0
2023/02/15/00:36:05.594723,3243294,1676381765,594682386,,13.0, 38.0, 23.0, 6.0, 5.0, 9.0, 46.0, 27.0, 96.0, 44.0, 23.0, 6.0, 2.0, 100.0, 8.0, 19.0, 18.0, 9.0, 46.0, 16.0, 3.0, 14.0, 2.0, 7.0, 2.0, 0.0, 14.0, 3.0, 2.0, 74.0, 44.0, 264.0, 2.0, 10.0, 1.0, 8.0, 6.0, 4079.0, 77.0, 59.0, 514.0, 11.0, 134.0, 16.0, 14.0, 178.0, 38.0, 77.0, 78.0, 6.0, 17.0, 54.0, 62.0, 39.0, 39.0, 3.0, 5.0, 10.0, 28.0, 38.0, 11.0, 32.0, 13.0, 6.0
2023/02/15/00:36:05.595719,3243295,1676381765,595678753,,13.0, 37.0, 23.0, 3.0, 5.0, 8.0, 46.0, 27.0, 95.0, 42.0, 22.0, 6.0, 1.0, 101.0, 8.0, 19.0, 19.0, 9.0, 46.0, 16.0, 2.0, 14.0, 4.0, 6.0, 2.0, 0.0, 13.0, 3.0, 2.0, 74.0, 46.0, 264.0, 2.0, 10.0, 2.0, 9.0, 5.0, 4079.0, 77.0, 59.0, 516.0, 10.0, 134.0, 17.0, 15.0, 178.0, 38.0, 76.0, 79.0, 6.0, 18.0, 54.0, 61.0, 38.0, 38.0, 3.0, 5.0, 10.0, 29.0, 38.0, 11.0, 33.0, 12.0, 6.0
2023/02/15/00:36:05.596739,3243296,1676381765,596704584,,13.0, 37.0, 23.0, 3.0, 5.0, 6.0, 45.0, 27.0, 97.0, 43.0, 24.0, 6.0, 2.0, 101.0, 8.0, 19.0, 20.0, 10.0, 46.0, 15.0, 3.0, 12.0, 2.0, 6.0, 2.0, 1.0, 14.0, 4.0, 2.0, 74.0, 47.0, 265.0, 2.0, 10.0, 1.0, 9.0, 6.0, 4079.0, 77.0, 58.0, 520.0, 11.0, 134.0, 16.0, 14.0, 178.0, 38.0, 77.0, 78.0, 6.0, 17.0, 54.0, 62.0, 38.0, 39.0, 3.0, 5.0, 10.0, 30.0, 38.0, 10.0, 30.0, 12.0, 6.0
2023/02/15/00:36:05.597719,3243297,1676381765,597682071,,13.0, 37.0, 23.0, 3.0, 5.0, 8.0, 45.0, 27.0, 98.0, 42.0, 23.0, 5.0, 2.0, 101.0, 8.0, 19.0, 20.0, 9.0, 46.0, 15.0, 2.0, 14.0, 3.0, 6.0, 2.0, 1.0, 13.0, 4.0, 2.0, 73.0, 47.0, 264.0, 2.0, 10.0, 1.0, 9.0, 5.0, 4079.0, 76.0, 58.0, 520.0, 11.0, 134.0, 17.0, 14.0, 178.0, 39.0, 76.0, 80.0, 6.0, 17.0, 54.0, 62.0, 38.0, 37.0, 3.0, 6.0, 10.0, 29.0, 38.0, 11.0, 30.0, 12.0, 6.0
2023/02/15/00:36:05.598843,3243298,1676381765,598701023,,14.0, 38.0, 23.0, 3.0, 5.0, 8.0, 45.0, 27.0, 98.0, 42.0, 22.0, 6.0, 2.0, 101.0, 8.0, 19.0, 20.0, 9.0, 44.0, 15.0, 2.0, 14.0, 4.0, 6.0, 2.0, 1.0, 13.0, 3.0, 2.0, 74.0, 46.0, 263.0, 2.0, 10.0, 1.0, 9.0, 5.0, 4079.0, 77.0, 59.0, 522.0, 11.0, 134.0, 19.0, 14.0, 179.0, 39.0, 76.0, 80.0, 8.0, 17.0, 53.0, 61.0, 36.0, 40.0, 3.0, 6.0, 10.0, 28.0, 38.0, 10.0, 31.0, 11.0, 6.0
2023/02/15/00:36:05.599742,3243299,1676381765,599683175,,14.0, 37.0, 24.0, 3.0, 5.0, 9.0, 44.0, 27.0, 98.0, 43.0, 23.0, 6.0, 2.0, 101.0, 8.0, 19.0, 20.0, 9.0, 45.0, 15.0, 2.0, 14.0, 4.0, 6.0, 2.0, 1.0, 13.0, 4.0, 2.0, 75.0, 47.0, 263.0, 2.0, 11.0, 1.0, 9.0, 5.0, 4079.0, 77.0, 59.0, 526.0, 12.0, 134.0, 17.0, 14.0, 178.0, 38.0, 76.0, 80.0, 7.0, 17.0, 53.0, 62.0, 37.0, 40.0, 3.0, 6.0, 10.0, 26.0, 38.0, 8.0, 31.0, 11.0, 5.0
2023/02/15/00:36:05.600738,3243300,1676381765,600679668,,14.0, 38.0, 23.0, 3.0, 5.0, 8.0, 45.0, 27.0, 97.0, 43.0, 22.0, 6.0, 2.0, 102.0, 8.0, 19.0, 22.0, 9.0, 48.0, 15.0, 2.0, 14.0, 4.0, 6.0, 2.0, 1.0, 13.0, 3.0, 2.0, 74.0, 48.0, 263.0, 2.0, 10.0, 0.0, 10.0, 6.0, 4080.0, 77.0, 59.0, 524.0, 12.0, 134.0, 17.0, 14.0, 178.0, 39.0, 77.0, 79.0, 7.0, 17.0, 53.0, 62.0, 38.0, 41.0, 3.0, 6.0, 10.0, 26.0, 38.0, 9.0, 30.0, 12.0, 6.0
2023/02/15/00:36:05.601769,3243301,1676381765,601706821,,14.0, 38.0, 23.0, 3.0, 5.0, 9.0, 42.0, 27.0, 99.0, 43.0, 21.0, 6.0, 2.0, 103.0, 8.0, 19.0, 20.0, 10.0, 44.0, 15.0, 2.0, 14.0, 4.0, 6.0, 2.0, 1.0, 13.0, 3.0, 2.0, 74.0, 48.0, 262.0, 2.0, 10.0, 1.0, 10.0, 5.0, 4079.0, 77.0, 58.0, 529.0, 10.0, 134.0, 17.0, 14.0, 180.0, 39.0, 76.0, 79.0, 7.0, 17.0, 53.0, 62.0, 38.0, 37.0, 3.0, 6.0, 10.0, 27.0, 38.0, 9.0, 30.0, 11.0, 6.0
2023/02/15/00:36:05.602768,3243302,1676381765,602693491,,13.0, 38.0, 23.0, 3.0, 5.0, 8.0, 44.0, 27.0, 98.0, 43.0, 22.0, 6.0, 2.0, 102.0, 8.0, 19.0, 20.0, 10.0, 44.0, 15.0, 2.0, 14.0, 4.0, 6.0, 2.0, 1.0, 13.0, 4.0, 2.0, 73.0, 50.0, 262.0, 2.0, 10.0, 1.0, 9.0, 6.0, 4080.0, 77.0, 59.0, 528.0, 10.0, 134.0, 18.0, 13.0, 181.0, 39.0, 76.0, 80.0, 8.0, 16.0, 54.0, 61.0, 37.0, 39.0, 3.0, 6.0, 10.0, 26.0, 38.0, 9.0, 31.0, 12.0, 6.0
2023/02/15/00:36:05.603879,3243303,1676381765,603807404,,14.0, 38.0, 24.0, 3.0, 5.0, 8.0, 43.0, 27.0, 97.0, 43.0, 22.0, 6.0, 2.0, 102.0, 8.0, 19.0, 20.0, 10.0, 42.0, 15.0, 2.0, 14.0, 4.0, 6.0, 2.0, 1.0, 14.0, 4.0, 3.0, 74.0, 49.0, 262.0, 2.0, 10.0, 1.0, 9.0, 6.0, 4079.0, 76.0, 59.0, 528.0, 10.0, 134.0, 17.0, 14.0, 179.0, 39.0, 76.0, 79.0, 8.0, 17.0, 55.0, 62.0, 39.0, 39.0, 3.0, 6.0, 9.0, 26.0, 38.0, 9.0, 30.0, 12.0, 6.0
2023/02/15/00:36:05.604725,3243304,1676381765,604679437,,14.0, 38.0, 24.0, 3.0, 5.0, 8.0, 44.0, 27.0, 98.0, 42.0, 23.0, 6.0, 1.0, 102.0, 8.0, 19.0, 20.0, 9.0, 41.0, 15.0, 2.0, 13.0, 4.0, 6.0, 2.0, 1.0, 14.0, 3.0, 2.0, 73.0, 48.0, 262.0, 2.0, 10.0, 1.0, 9.0, 5.0, 4079.0, 76.0, 58.0, 530.0, 11.0, 134.0, 17.0, 14.0, 180.0, 39.0, 76.0, 80.0, 7.0, 17.0, 54.0, 62.0, 38.0, 40.0, 3.0, 6.0, 12.0, 27.0, 38.0, 8.0, 30.0, 11.0, 6.0
2023/02/15/00:36:05.605721,3243305,1676381765,605681391,,13.0, 37.0, 23.0, 3.0, 5.0, 8.0, 44.0, 27.0, 99.0, 43.0, 22.0, 6.0, 2.0, 104.0, 8.0, 19.0, 20.0, 9.0, 42.0, 13.0, 2.0, 13.0, 4.0, 6.0, 2.0, 1.0, 14.0, 3.0, 2.0, 74.0, 50.0, 262.0, 2.0, 11.0, 0.0, 9.0, 5.0, 4079.0, 77.0, 59.0, 531.0, 11.0, 134.0, 19.0, 13.0, 179.0, 39.0, 75.0, 79.0, 8.0, 17.0, 54.0, 61.0, 38.0, 36.0, 3.0, 6.0, 10.0, 26.0, 38.0, 10.0, 30.0, 12.0, 6.0
2023/02/15/00:36:05.606709,3243306,1676381765,606678121,,14.0, 38.0, 24.0, 3.0, 6.0, 9.0, 43.0, 27.0, 98.0, 43.0, 22.0, 6.0, 0.0, 103.0, 8.0, 19.0, 20.0, 8.0, 42.0, 14.0, 2.0, 13.0, 2.0, 6.0, 2.0, 0.0, 14.0, 7.0, 2.0, 74.0, 50.0, 261.0, 2.0, 11.0, 1.0, 9.0, 6.0, 4080.0, 77.0, 58.0, 529.0, 11.0, 134.0, 17.0, 13.0, 180.0, 39.0, 75.0, 78.0, 8.0, 17.0, 53.0, 62.0, 37.0, 38.0, 3.0, 6.0, 10.0, 28.0, 38.0, 9.0, 29.0, 13.0, 5.0
2023/02/15/00:36:05.607725,3243307,1676381765,607684569,,14.0, 38.0, 23.0, 3.0, 5.0, 9.0, 43.0, 27.0, 98.0, 43.0, 22.0, 6.0, 1.0, 103.0, 8.0, 19.0, 20.0, 9.0, 44.0, 15.0, 2.0, 14.0, 4.0, 6.0, 2.0, 0.0, 14.0, 3.0, 2.0, 73.0, 51.0, 261.0, 2.0, 12.0, 1.0, 10.0, 6.0, 4079.0, 76.0, 59.0, 529.0, 10.0, 134.0, 19.0, 13.0, 179.0, 38.0, 76.0, 78.0, 8.0, 18.0, 54.0, 62.0, 37.0, 38.0, 3.0, 5.0, 10.0, 28.0, 38.0, 9.0, 30.0, 13.0, 6.0
2023/02/15/00:36:05.608768,3243308,1676381765,608701928,,14.0, 37.0, 23.0, 3.0, 5.0, 8.0, 42.0, 28.0, 99.0, 43.0, 22.0, 5.0, 1.0, 103.0, 8.0, 19.0, 21.0, 10.0, 42.0, 13.0, 2.0, 14.0, 4.0, 6.0, 2.0, 1.0, 14.0, 3.0, 2.0, 74.0, 50.0, 259.0, 2.0, 12.0, 1.0, 11.0, 6.0, 4080.0, 76.0, 59.0, 533.0, 11.0, 134.0, 16.0, 14.0, 178.0, 38.0, 75.0, 80.0, 8.0, 18.0, 54.0, 62.0, 37.0, 37.0, 3.0, 6.0, 10.0, 28.0, 38.0, 8.0, 30.0, 12.0, 6.0
2023/02/15/00:36:05.609730,3243309,1676381765,609683589,,14.0, 38.0, 23.0, 3.0, 7.0, 7.0, 42.0, 27.0, 100.0, 43.0, 21.0, 6.0, 1.0, 103.0, 8.0, 19.0, 20.0, 9.0, 42.0, 14.0, 2.0, 14.0, 4.0, 6.0, 2.0, 0.0, 14.0, 3.0, 2.0, 74.0, 50.0, 262.0, 2.0, 11.0, 1.0, 11.0, 5.0, 4079.0, 76.0, 58.0, 535.0, 11.0, 134.0, 17.0, 13.0, 178.0, 37.0, 75.0, 79.0, 8.0, 18.0, 54.0, 60.0, 37.0, 38.0, 3.0, 5.0, 10.0, 29.0, 38.0, 10.0, 30.0, 12.0, 5.0
2023/02/15/00:36:05.610736,3243310,1676381765,610682419,,14.0, 38.0, 23.0, 3.0, 6.0, 9.0, 41.0, 27.0, 101.0, 44.0, 22.0, 6.0, 2.0, 104.0, 8.0, 19.0, 20.0, 10.0, 42.0, 13.0, 3.0, 14.0, 2.0, 6.0, 2.0, 4.0, 13.0, 3.0, 2.0, 72.0, 50.0, 262.0, 2.0, 12.0, 1.0, 11.0, 5.0, 4080.0, 75.0, 59.0, 538.0, 10.0, 134.0, 17.0, 14.0, 179.0, 37.0, 75.0, 80.0, 9.0, 18.0, 54.0, 60.0, 37.0, 36.0, 3.0, 5.0, 10.0, 26.0, 38.0, 9.0, 30.0, 10.0, 6.0
2023/02/15/00:36:05.611785,3243311,1676381765,611679314,,14.0, 38.0, 24.0, 3.0, 6.0, 8.0, 42.0, 27.0, 98.0, 44.0, 22.0, 6.0, 2.0, 101.0, 8.0, 17.0, 21.0, 9.0, 42.0, 14.0, 2.0, 14.0, 2.0, 6.0, 2.0, 2.0, 14.0, 3.0, 2.0, 72.0, 51.0, 262.0, 2.0, 11.0, 1.0, 8.0, 4.0, 4079.0, 76.0, 59.0, 541.0, 10.0, 134.0, 17.0, 13.0, 180.0, 38.0, 73.0, 81.0, 8.0, 18.0, 54.0, 62.0, 38.0, 35.0, 2.0, 6.0, 10.0, 27.0, 38.0, 8.0, 30.0, 13.0, 6.0
2023/02/15/00:36:05.612789,3243312,1676381765,612730726,,14.0, 38.0, 23.0, 3.0, 5.0, 9.0, 41.0, 28.0, 100.0, 45.0, 21.0, 5.0, 2.0, 104.0, 7.0, 19.0, 20.0, 9.0, 21.0, 14.0, 2.0, 14.0, 3.0, 6.0, 2.0, 4.0, 13.0, 3.0, 2.0, 72.0, 52.0, 262.0, 2.0, 10.0, 1.0, 9.0, 5.0, 4079.0, 75.0, 59.0, 541.0, 10.0, 134.0, 17.0, 14.0, 178.0, 38.0, 75.0, 81.0, 9.0, 18.0, 54.0, 62.0, 37.0, 36.0, 3.0, 6.0, 10.0, 26.0, 38.0, 10.0, 29.0, 12.0, 5.0
2023/02/15/00:36:05.613731,3243313,1676381765,613682605,,14.0, 37.0, 24.0, 3.0, 6.0, 8.0, 40.0, 27.0, 100.0, 44.0, 21.0, 5.0, 2.0, 104.0, 8.0, 18.0, 21.0, 10.0, 21.0, 13.0, 2.0, 14.0, 3.0, 6.0, 2.0, 4.0, 12.0, 4.0, 2.0, 72.0, 50.0, 262.0, 2.0, 11.0, 1.0, 9.0, 5.0, 4080.0, 75.0, 59.0, 543.0, 10.0, 134.0, 16.0, 13.0, 180.0, 38.0, 74.0, 81.0, 9.0, 18.0, 53.0, 61.0, 38.0, 36.0, 3.0, 6.0, 10.0, 27.0, 38.0, 10.0, 28.0, 11.0, 5.0
2023/02/15/00:36:05.614720,3243314,1676381765,614676561,,14.0, 37.0, 23.0, 3.0, 6.0, 8.0, 41.0, 27.0, 101.0, 43.0, 22.0, 6.0, 2.0, 104.0, 7.0, 19.0, 20.0, 8.0, 21.0, 13.0, 2.0, 13.0, 4.0, 6.0, 2.0, 5.0, 15.0, 4.0, 2.0, 72.0, 50.0, 262.0, 2.0, 11.0, 2.0, 11.0, 4.0, 4079.0, 76.0, 59.0, 544.0, 11.0, 133.0, 17.0, 14.0, 178.0, 38.0, 75.0, 81.0, 10.0, 18.0, 52.0, 61.0, 37.0, 34.0, 3.0, 6.0, 9.0, 28.0, 38.0, 9.0, 28.0, 12.0, 5.0
